a,b,final_entropy,recurrence_density,mean_persistence
0.85,0.05,4.584384372333939,0.01818181818181818,-0.00493671109451393
0.85,0.07727272727272727,4.584124046509739,0.01818181818181818,-0.0061648545946030265
0.85,0.10454545454545455,4.584293346531303,0.01818181818181818,-0.00614830805564821
0.85,0.13181818181818183,4.584295755253951,0.01818181818181818,-0.00448111704792512
0.85,0.1590909090909091,4.584476013224939,0.01818181818181818,-0.005024265906341253
0.85,0.18636363636363634,4.5845969145697305,0.01818181818181818,-0.004761060465780804
0.85,0.21363636363636362,4.584640780744197,0.01818181818181818,-0.005812323921028278
0.85,0.2409090909090909,4.584161701061511,0.01818181818181818,-0.004410280706149562
0.85,0.2681818181818182,4.584333082710694,0.01818181818181818,-0.0046711916152161696
0.85,0.29545454545454547,4.584421474530654,0.01818181818181818,-0.004318036464234533
0.85,0.3227272727272727,4.584131505632158,0.01818181818181818,-0.005038646786727768
0.85,0.35,4.584479547066195,0.01818181818181818,-0.002956897602529772
0.8863636363636364,0.05,4.584078844820116,0.01818181818181818,-0.0038617505577057793
0.8863636363636364,0.07727272727272727,4.584566516933215,0.01818181818181818,-0.004237456302617792
0.8863636363636364,0.10454545454545455,4.584277807440423,0.01818181818181818,-0.0047813174766340545
0.8863636363636364,0.13181818181818183,4.584277547476101,0.01818181818181818,-0.003095718696750558
0.8863636363636364,0.1590909090909091,4.584288749063407,0.01818181818181818,-0.004413962265529909
0.8863636363636364,0.18636363636363634,4.584152807353602,0.01818181818181818,-0.004703817809536347
0.8863636363636364,0.21363636363636362,4.584347315656251,0.01818181818181818,-0.0022907204993333585
0.8863636363636364,0.2409090909090909,4.584601545896524,0.01818181818181818,-0.0045422168782746925
0.8863636363636364,0.2681818181818182,4.584650308072531,0.01818181818181818,-0.002861245489212885
0.8863636363636364,0.29545454545454547,4.58420994392576,0.01818181818181818,-0.0035776622197138887
0.8863636363636364,0.3227272727272727,4.584474309375809,0.01818181818181818,-0.003181865776939948
0.8863636363636364,0.35,4.584368493302305,0.01818181818181818,-0.002677653600010495
0.9227272727272727,0.05,4.584337827053616,0.01818181818181818,-0.0009774189974307071
0.9227272727272727,0.07727272727272727,4.584197812362101,0.01818181818181818,-0.002631035864397243
0.9227272727272727,0.10454545454545455,4.584273033611748,0.01818181818181818,-0.0008255105064662159
0.9227272727272727,0.13181818181818183,4.584410343249241,0.01818181818181818,-0.000536805565194219
0.9227272727272727,0.1590909090909091,4.584510807965634,0.01818181818181818,-0.001698576271068095
0.9227272727272727,0.18636363636363634,4.584207999251552,0.01818181818181818,-0.002509524541139747
0.9227272727272727,0.21363636363636362,4.584505134712117,0.01818181818181818,-0.002361008449627659
0.9227272727272727,0.2409090909090909,4.584287243020697,0.01818181818181818,-0.0007895171659557358
0.9227272727272727,0.2681818181818182,4.584349385943224,0.01818181818181818,-0.0018658063751515218
0.9227272727272727,0.29545454545454547,4.584513865195879,0.01818181818181818,-0.0017611826838305712
0.9227272727272727,0.3227272727272727,4.583800059123463,0.01818181818181818,-0.002157535557863368
0.9227272727272727,0.35,4.5843969006383425,0.01818181818181818,-0.0003530551475148832
0.9590909090909091,0.05,4.584705024538917,0.01818181818181818,4.764749447023808e-05
0.9590909090909091,0.07727272727272727,4.584243683211458,0.01818181818181818,-0.00039358413258720054
0.9590909090909091,0.10454545454545455,4.584224509807953,0.01818181818181818,0.00010451184378382345
0.9590909090909091,0.13181818181818183,4.584116634593599,0.01818181818181818,0.0004987178545535863
0.9590909090909091,0.1590909090909091,4.584000114143449,0.01818181818181818,0.0011774796243628715
0.9590909090909091,0.18636363636363634,4.584323911766637,0.01818181818181818,0.0012107096587339332
0.9590909090909091,0.21363636363636362,4.584579305285164,0.01818181818181818,0.000592996197343647
0.9590909090909091,0.2409090909090909,4.584095767059258,0.01818181818181818,0.00022448951734018992
0.9590909090909091,0.2681818181818182,4.584318259102881,0.01818181818181818,0.0015787327722008293
0.9590909090909091,0.29545454545454547,4.584096004958732,0.01818181818181818,0.0019622023929084524
0.9590909090909091,0.3227272727272727,4.584016320701105,0.01818181818181818,0.000990595079947143
0.9590909090909091,0.35,4.584488511400645,0.01818181818181818,0.0014278862895157252
0.9954545454545455,0.05,4.584546250324829,0.01818181818181818,0.0013881509493025035
0.9954545454545455,0.07727272727272727,4.584348380746064,0.01818181818181818,0.002630409485228716
0.9954545454545455,0.10454545454545455,4.584324917541844,0.01818181818181818,0.0023694658247987894
0.9954545454545455,0.13181818181818183,4.583922008015488,0.01818181818181818,0.0025160588437487
0.9954545454545455,0.1590909090909091,4.5845022762211824,0.01818181818181818,0.002605233689347958
0.9954545454545455,0.18636363636363634,4.584587176507853,0.01818181818181818,0.0023684950888638928
0.9954545454545455,0.21363636363636362,4.584379137086806,0.01818181818181818,0.004145535008352485
0.9954545454545455,0.2409090909090909,4.584370524814893,0.01818181818181818,0.0022138708999346985
0.9954545454545455,0.2681818181818182,4.584090867512062,0.01818181818181818,0.002969017907131293
0.9954545454545455,0.29545454545454547,4.584585137989832,0.01818181818181818,0.003876897302578755
0.9954545454545455,0.3227272727272727,4.584326003338619,0.01818181818181818,0.003157456720436962
0.9954545454545455,0.35,4.584620552887807,0.01818181818181818,0.0034205040299093857
1.0318181818181817,0.05,4.584448373640877,0.01818181818181818,0.001831828586850728
1.0318181818181817,0.07727272727272727,4.584156959008737,0.01818181818181818,0.0024311779855221115
1.0318181818181817,0.10454545454545455,4.583976992792155,0.01818181818181818,0.003060874681275361
1.0318181818181817,0.13181818181818183,4.584162021079959,0.01818181818181818,0.00202100537987366
1.0318181818181817,0.1590909090909091,4.583987998863999,0.01818181818181818,0.0027817288804569736
1.0318181818181817,0.18636363636363634,4.584441173415234,0.01818181818181818,0.002375167974758002
1.0318181818181817,0.21363636363636362,4.584044310843903,0.01818181818181818,0.004172229338263303
1.0318181818181817,0.2409090909090909,4.584335206377708,0.01818181818181818,0.002921855429047343
1.0318181818181817,0.2681818181818182,4.584252757251168,0.01818181818181818,0.004064179298676397
1.0318181818181817,0.29545454545454547,4.584224455745228,0.01818181818181818,0.0030571581632910486
1.0318181818181817,0.3227272727272727,4.584327573105847,0.01818181818181818,0.0027103129825271103
1.0318181818181817,0.35,4.584495898535318,0.01818181818181818,0.002524326894749138
1.0681818181818181,0.05,4.584176801619664,0.01818181818181818,0.0010612458297216028
1.0681818181818181,0.07727272727272727,4.583909706974099,0.01818181818181818,0.003955747145435453
1.0681818181818181,0.10454545454545455,4.584574392856043,0.01818181818181818,0.003181156657839817
1.0681818181818181,0.13181818181818183,4.584291290103359,0.01818181818181818,-0.00039133715806706634
1.0681818181818181,0.1590909090909091,4.584067178204158,0.01818181818181818,0.002079231313677884
1.0681818181818181,0.18636363636363634,4.584187543315162,0.01818181818181818,0.002179473495156213
1.0681818181818181,0.21363636363636362,4.584427770318187,0.01818181818181818,0.0024753374863786598
1.0681818181818181,0.2409090909090909,4.5845710526923344,0.01818181818181818,0.0018174098502832681
1.0681818181818181,0.2681818181818182,4.584051651829881,0.01818181818181818,0.0032023538958603046
1.0681818181818181,0.29545454545454547,4.584029327291158,0.01818181818181818,0.0031919769287782583
1.0681818181818181,0.3227272727272727,4.584457315079606,0.01818181818181818,0.0025905890369006123
1.0681818181818181,0.35,4.584486690445003,0.01818181818181818,0.0032589610995112654
1.1045454545454545,0.05,4.584413248279128,0.01818181818181818,0.0008576199488461061
1.1045454545454545,0.07727272727272727,4.584043829410069,0.01818181818181818,0.0008721239491111926
1.1045454545454545,0.10454545454545455,4.583906548420405,0.01818181818181818,0.0004347254690848523
1.1045454545454545,0.13181818181818183,4.5843881760704,0.01818181818181818,0.0007156556314174847
1.1045454545454545,0.1590909090909091,4.584510161304733,0.01818181818181818,0.0011898444128889804
1.1045454545454545,0.18636363636363634,4.58401580853768,0.01818181818181818,0.0018235554646959906
1.1045454545454545,0.21363636363636362,4.584349101610691,0.01818181818181818,0.0015853663017694783
1.1045454545454545,0.2409090909090909,4.58416951085813,0.01818181818181818,0.0016213694515198466
1.1045454545454545,0.2681818181818182,4.584482930472246,0.01818181818181818,0.002402021735946398
1.1045454545454545,0.29545454545454547,4.584053492737853,0.01818181818181818,0.00317380686189629
1.1045454545454545,0.3227272727272727,4.584397495151409,0.01818181818181818,0.0030733097316744747
1.1045454545454545,0.35,4.58440950913946,0.01818181818181818,0.00135620809087768
1.1409090909090909,0.05,4.584554962810309,0.01818181818181818,0.0004075051905138832
1.1409090909090909,0.07727272727272727,4.584448996018994,0.01818181818181818,0.001759711617530545
1.1409090909090909,0.10454545454545455,4.584173905223603,0.01818181818181818,0.0004918746570963857
1.1409090909090909,0.13181818181818183,4.5838950480717,0.01818181818181818,0.0028986775568447644
1.1409090909090909,0.1590909090909091,4.584317805791766,0.01818181818181818,0.00018854329396343934
1.1409090909090909,0.18636363636363634,4.58470357112388,0.01818181818181818,0.0019150246957145127
1.1409090909090909,0.21363636363636362,4.584326638354421,0.01818181818181818,0.001580059196387362
1.1409090909090909,0.2409090909090909,4.58442495667835,0.01818181818181818,0.002588574342334159
1.1409090909090909,0.2681818181818182,4.584030075262897,0.01818181818181818,0.002222557670547255
1.1409090909090909,0.29545454545454547,4.58407623922158,0.01818181818181818,0.0017924757162202667
1.1409090909090909,0.3227272727272727,4.58407425048577,0.01818181818181818,0.0010111060958531484
1.1409090909090909,0.35,4.583841082269483,0.01818181818181818,0.0014259506574609822
1.1772727272727272,0.05,4.584326652515788,0.01818181818181818,0.0008692901320597634
1.1772727272727272,0.07727272727272727,4.584359440790694,0.01818181818181818,0.0015209130564397518
1.1772727272727272,0.10454545454545455,4.5843378621473665,0.01818181818181818,0.0019209064494977543
1.1772727272727272,0.13181818181818183,4.584490402013921,0.01818181818181818,0.0032059403691642166
1.1772727272727272,0.1590909090909091,4.58439494110352,0.01818181818181818,0.0013035657185719086
1.1772727272727272,0.18636363636363634,4.583754806075271,0.01818181818181818,0.0011378886617177382
1.1772727272727272,0.21363636363636362,4.584248715107204,0.01818181818181818,0.0012182853241553882
1.1772727272727272,0.2409090909090909,4.584448913235567,0.01818181818181818,0.002329044397899934
1.1772727272727272,0.2681818181818182,4.584616583448488,0.01818181818181818,0.002160626885016141
1.1772727272727272,0.29545454545454547,4.584222909839321,0.01818181818181818,0.0021995575595093416
1.1772727272727272,0.3227272727272727,4.584448567111806,0.01818181818181818,0.0021250835997958014
1.1772727272727272,0.35,4.5841773518639535,0.01818181818181818,0.002755821424781255
1.2136363636363636,0.05,4.584621381022877,0.01818181818181818,0.0030412730714403555
1.2136363636363636,0.07727272727272727,4.584468452807554,0.01818181818181818,0.0022744128946966436
1.2136363636363636,0.10454545454545455,4.584423240850855,0.01818181818181818,0.0022158302046270573
1.2136363636363636,0.13181818181818183,4.584565018717453,0.01818181818181818,0.0025173792811018668
1.2136363636363636,0.1590909090909091,4.584164279851992,0.01818181818181818,0.002216478943649915
1.2136363636363636,0.18636363636363634,4.584314499425211,0.01818181818181818,0.0029084878115650976
1.2136363636363636,0.21363636363636362,4.584567059787503,0.01818181818181818,0.0022459923392808188
1.2136363636363636,0.2409090909090909,4.584105068706258,0.01818181818181818,0.00309385510767414
1.2136363636363636,0.2681818181818182,4.584284500985025,0.01818181818181818,0.0030042934545426686
1.2136363636363636,0.29545454545454547,4.584396367980802,0.01818181818181818,0.003205809527571732
1.2136363636363636,0.3227272727272727,4.584439427639223,0.01818181818181818,0.004233031146870684
1.2136363636363636,0.35,4.5846090384116,0.01818181818181818,0.003760571252972688
1.25,0.05,4.584348623528571,0.01818181818181818,0.0029240059662354414
1.25,0.07727272727272727,4.584088233175574,0.01818181818181818,0.0033539799525768624
1.25,0.10454545454545455,4.58454424104359,0.01818181818181818,0.0034477285577162943
1.25,0.13181818181818183,4.584325628524463,0.01818181818181818,0.0012884889473868094
1.25,0.1590909090909091,4.584130716870237,0.01818181818181818,0.004161588684826219
1.25,0.18636363636363634,4.584443360637939,0.01818181818181818,0.004463047709164609
1.25,0.21363636363636362,4.584115592548621,0.01818181818181818,0.0043412852796379416
1.25,0.2409090909090909,4.584000422679937,0.01818181818181818,0.0038996939481421153
1.25,0.2681818181818182,4.584138288845361,0.01818181818181818,0.0019771652112717457
1.25,0.29545454545454547,4.584479567355732,0.01818181818181818,0.0023002353666272107
1.25,0.3227272727272727,4.584556453236438,0.01818181818181818,0.003315742166547796
1.25,0.35,4.58456492144321,0.01818181818181818,0.0026568532106142845
